id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region,minHighwayDis,minHospitalDis,minMallDis,minParkDis,minPoliceDis,minSchoolDis,minStationDis,crime_rate_per_100000_people
334748,W13,1.0,1,No,500-999 sqft,Yes,S,6.0,18,631.0,659000.0,43.63602309790284,-79.39906927668869,13,0.2,3.13,0.05,0.77,1.07,0.16,1.59,1577.0
335919,W13,2.0,2,YES,500-999 sqft,Yes,E,35.0,29,724.0,1025000.0,43.65110944220676,-79.40227573551503,9,1.49,1.95,0.37,1.74,1.53,0.02,1.2,5186.0
336102,W10,2.0,2,No,500-999 sqft,Yes,S,7.0,0,865.0,1067000.0,43.6651814616638,-79.38980753578137,24,2.25,0.68,0.38,0.47,0.9,0.42,0.34,1520.0
336533,W11,2.0,2,No,1500-1999 sqft,Yes,We,34.0,26,1943.0,1740000.0,43.66045646311139,-79.36184079991814,16,0.58,1.7,0.05,1.64,3.17,0.95,1.56,1690.0
337040,W10,3.0,3,No,500-999 sqft,N,S,5.0,7,1076.0,956000.0,43.6698229849365,-79.42806107139589,21,4.04,3.75,0.4,3.51,2.25,0.53,0.84,2030.0
337351,W10,2.0,2,No,500-999 sqft,Yes,No,16.0,5,693.0,675000.0,43.66611250748956,-79.4127591006478,12,3.32,2.45,0.13,2.27,0.96,0.5,0.12,2816.0
337450,W13,2.0,2,YES,1500-1999 sqft,N,E,5.0,1,992.0,1453000.0,43.63079170073402,-79.42050918597745,0,0.68,4.58,0.82,2.59,0.52,1.81,0.6,1577.0
337657,W10,1.0,1,No,500-999 sqft,Yes,We,4.0,6,527.0,551000.0,43.67497272850737,-79.38950521052135,1,1.73,1.57,0.48,0.96,1.45,0.15,0.54,2816.0
338256,W13,1.0,1,YES,0-499 sqft,Yes,We,10.0,9,351.0,493000.0,43.64732669927966,-79.42296965365713,17,1.64,3.6,0.22,2.84,1.17,0.49,1.3,2391.0
338408,W13,0.0,1,No,0-499 sqft,N,No,3.0,18,336.0,381000.0,43.64178635700653,-79.37261455944189,18,0.41,2.36,0.23,1.45,1.16,0.69,0.7,2293.0
338664,W10,2.0,2,No,500-999 sqft,N,S,,4,644.0,573000.0,43.68628226097107,-79.38547538778072,14,1.62,2.75,0.49,2.13,2.69,1.41,0.65,2548.0
338967,W10,1.0,2,YES,1000-1499 sqft,N,No,2.0,9,610.0,1017000.0,43.66923504316632,-79.40610663427705,12,3.19,2.05,0.44,1.75,0.64,0.37,0.14,2816.0
339334,W10,2.0,1,No,1000-1499 sqft,N,We,31.0,11,1185.0,1387000.0,43.687515786954485,-79.36787201399967,15,0.63,3.12,0.44,1.44,3.67,1.88,1.56,2548.0
339720,W10,1.0,1,No,500-999 sqft,Yes,We,21.0,13,807.0,708000.0,43.6732503599309,-79.38290222035288,8,1.29,1.29,0.21,0.7,1.73,0.45,0.35,2548.0
340257,W10,0.0,1,No,0-499 sqft,Yes,No,27.0,1,315.0,461000.0,43.67747906232281,-79.39454570057154,1,2.09,1.99,0.61,1.41,1.49,0.64,0.57,2816.0
340278,W11,1.0,1,No,500-999 sqft,Yes,We,2.0,6,583.0,650000.0,43.64961300380499,-79.36508749063192,6,0.4,1.96,0.2,2.37,2.13,0.44,1.02,2293.0
340283,W10,1.0,1,YES,500-999 sqft,Yes,E,12.0,0,422.0,743000.0,43.676656288606615,-79.38938291139304,1,1.69,1.75,0.63,1.13,1.61,0.33,0.57,2548.0
340305,W13,1.0,1,No,0-499 sqft,Yes,S,5.0,12,188.0,344000.0,43.65341853204905,-79.39260185671989,9,1.59,1.2,0.14,1.65,1.44,0.28,0.38,5186.0
340533,W10,1.0,1,YES,500-999 sqft,Yes,We,1.0,9,660.0,856000.0,43.663967863918,-79.4163740499587,4,3.21,2.71,0.02,2.58,1.24,0.29,0.16,1425.0
341307,W11,1.0,1,No,500-999 sqft,Yes,S,5.0,12,946.0,1222000.0,43.659075778302686,-79.38031951055086,19,1.63,0.35,0.24,0.96,1.78,0.5,0.27,5132.0
341577,W13,1.0,1,YES,0-499 sqft,Yes,S,30.0,5,322.0,474000.0,43.64120547020248,-79.40381805798502,23,0.52,2.83,0.21,1.16,1.12,0.68,1.34,1674.0
342411,W11,1.0,1,YES,500-999 sqft,Yes,No,13.0,4,621.0,631000.0,43.66765970748241,-79.37297149769662,2,1.25,1.04,0.08,0.93,2.27,0.7,0.58,2301.0
342580,W13,1.0,1,No,500-999 sqft,N,No,57.0,1,418.0,625000.0,43.64605551109007,-79.37066948587537,6,0.18,1.99,0.25,1.78,1.53,0.19,0.65,2293.0
342652,W10,1.0,1,YES,1000-1499 sqft,Yes,E,5.0,11,1006.0,995000.0,43.653050414698576,-79.4137017025067,17,2.05,2.66,0.42,2.52,1.67,0.72,1.29,2391.0
342740,W10,2.0,2,No,500-999 sqft,Yes,No,3.0,5,540.0,623000.0,43.6649574780387,-79.41791854012364,21,3.37,2.84,0.14,2.7,1.36,0.29,0.1,2816.0
343074,W13,2.0,2,YES,1000-1499 sqft,Yes,S,5.0,4,1164.0,1276000.0,43.64547079817718,-79.41482169044606,17,1.51,3.14,0.39,2.15,0.88,1.12,1.1,2391.0
343486,W13,2.0,2,No,500-999 sqft,Yes,We,6.0,15,859.0,1055000.0,43.64804270178287,-79.36213111175094,6,0.13,2.25,0.48,2.49,2.23,0.63,1.26,2293.0
343860,W13,2.0,2,No,500-999 sqft,Yes,S,0.0,5,813.0,,43.6364568570786,-79.41732725559588,7,0.96,3.94,0.22,2.21,0.15,1.4,0.13,1577.0
344552,W10,1.0,1,YES,500-999 sqft,Yes,We,19.0,20,628.0,642000.0,43.6679168534807,-79.39402491956206,24,2.36,1.14,0.47,0.77,0.65,0.29,0.13,4099.0
344592,W10,0.0,1,No,500-999 sqft,N,S,3.0,0,458.0,523000.0,43.679749763306006,-79.38232019015003,14,1.12,2.01,0.89,1.42,2.23,0.83,0.69,2548.0
345247,W10,1.0,1,No,0-499 sqft,Yes,No,9.0,20,383.0,520000.0,43.6651625839517,-79.40607966446048,12,3.09,1.91,0.18,1.75,0.41,0.09,0.39,4099.0
345524,W10,0.0,1,No,0-499 sqft,Yes,No,6.0,4,349.0,524000.0,43.65886764662954,-79.38981901378692,24,2.03,0.64,0.42,1.01,1.12,0.51,0.1,6464.0
346179,W10,1.0,1,No,500-999 sqft,N,No,3.0,5,691.0,664000.0,43.67114878131443,-79.4006435214925,1,2.7,1.78,0.45,1.37,0.7,0.36,0.33,2816.0
346750,W11,0.0,1,No,500-999 sqft,Yes,We,25.0,4,399.0,555000.0,43.649881402457446,-79.37763439076868,18,0.63,1.38,0.22,1.63,1.49,0.63,0.1,5132.0
346987,W13,1.0,1,No,0-499 sqft,N,No,6.0,3,424.0,434000.0,43.65202889883071,-79.39894097672713,9,1.58,1.68,0.12,1.69,1.44,0.29,0.91,5186.0
347196,W13,0.0,1,No,0-499 sqft,N,No,21.0,1,290.0,419000.0,43.62753207929638,-79.42178280853456,0,0.81,4.92,1.19,2.82,0.9,2.12,0.97,1577.0
347483,W13,0.0,1,No,0-499 sqft,Yes,S,6.0,28,381.0,390000.0,43.63370671171166,-79.41963047200848,0,0.7,4.29,0.49,2.44,0.22,1.54,0.26,1577.0
347637,W10,1.0,1,YES,500-999 sqft,Yes,S,7.0,32,1424.0,763000.0,43.68782028579559,-79.375701732151,5,1.14,2.97,0.96,1.94,3.26,1.68,1.37,2548.0
347661,W10,1.0,1,YES,500-999 sqft,Yes,We,9.0,8,635.0,867000.0,43.67253659001332,-79.38456865933355,8,1.44,1.22,0.06,0.6,1.57,0.34,0.21,2548.0
347718,W11,1.0,1,YES,500-999 sqft,N,No,20.0,31,581.0,766000.0,43.65723805838103,-79.3667836176548,16,1.03,1.38,0.12,1.8,2.65,1.07,1.13,3543.0
347831,W13,0.0,1,No,500-999 sqft,N,No,25.0,25,508.0,547000.0,43.63055837064328,-79.4275892693706,0,0.29,4.99,0.97,3.14,0.94,1.71,0.93,1577.0
348008,W10,1.0,1,YES,1000-1499 sqft,Yes,No,8.0,4,1124.0,1018000.0,43.65775972297445,-79.40748897288275,22,2.31,2.03,0.35,2.12,0.95,0.22,0.96,4099.0
348150,W13,2.0,2,YES,1500-1999 sqft,Yes,No,2.0,13,1249.0,1590000.0,43.63242854251223,-79.40025051665377,13,0.61,3.54,0.38,1.05,1.3,0.46,1.55,1577.0
348512,W10,2.0,3,No,500-999 sqft,N,E,21.0,7,431.0,,43.66202494916299,-79.41713029257467,4,3.05,2.76,0.23,2.68,1.34,0.2,0.25,1425.0
348539,W10,2.0,2,No,1000-1499 sqft,N,No,33.0,15,756.0,1228000.0,43.672120936469256,-79.42163049361383,21,4.21,3.33,0.17,3.03,1.85,0.42,0.93,2816.0
348924,W10,3.0,2,No,1000-1499 sqft,Yes,S,4.0,3,835.0,923000.0,43.66656472961541,-79.42738873674358,21,3.7,3.62,0.62,3.45,2.13,0.5,0.48,2030.0
348989,W13,2.0,3,No,500-999 sqft,N,S,0.0,4,881.0,862000.0,43.641503842972895,-79.40705303993117,23,0.74,2.97,0.32,1.42,0.9,0.85,1.13,1674.0
349203,W10,1.0,1,YES,1000-1499 sqft,N,S,30.0,0,827.0,868000.0,43.66869764586617,-79.39869435431201,1,2.65,1.49,0.28,1.15,0.46,0.15,0.03,2816.0
349403,W10,2.0,3,No,0-499 sqft,N,No,19.0,27,410.0,515000.0,43.66778655374879,-79.4002427925552,1,2.81,1.55,0.12,1.27,0.33,0.31,0.13,2816.0
349843,W10,2.0,2,No,500-999 sqft,N,We,15.0,21,853.0,806000.0,43.680275996267255,-79.38113300752501,14,1.03,2.08,0.97,1.49,2.34,0.93,0.77,2548.0
349951,W11,2.0,2,No,1500-1999 sqft,N,S,34.0,12,1545.0,1919000.0,43.65093215689033,-79.3772855007448,18,0.71,1.27,0.11,1.74,1.61,0.66,0.22,5132.0
350036,W13,1.0,2,No,0-499 sqft,N,S,9.0,2,231.0,394000.0,43.638591349501226,-79.41756767208953,7,1.06,3.79,0.13,2.22,0.11,1.21,0.31,1577.0
350236,W10,2.0,2,No,500-999 sqft,N,E,53.0,3,,1202000.0,43.66291109317494,-79.39343456011052,24,2.56,0.86,0.74,0.85,0.64,0.76,0.44,4099.0
351056,W10,1.0,1,No,0-499 sqft,N,S,4.0,8,544.0,578000.0,43.65658093054507,-79.41813587177717,4,2.57,2.89,0.17,2.94,1.66,0.2,0.84,1425.0
351106,W13,1.0,1,YES,0-499 sqft,Yes,No,23.0,2,414.0,532000.0,43.63358677822339,-79.39956220070019,13,0.47,3.4,0.24,0.93,1.19,0.32,1.58,1577.0
351953,W10,1.0,1,YES,500-999 sqft,Yes,S,,9,772.0,810000.0,43.67686099962712,-79.39999909176464,1,2.53,2.18,0.27,1.65,1.34,0.88,0.61,2816.0
352248,W10,3.0,2,No,500-999 sqft,Yes,We,,22,829.0,1124000.0,43.671146536258,-79.42258848664048,21,4.15,3.36,0.08,3.09,1.87,0.31,0.85,2030.0
352324,W11,1.0,1,No,,Yes,We,7.0,4,356.0,558000.0,43.6682826206896,-79.36710732822573,2,1.13,1.47,0.18,1.41,2.75,1.14,0.6,2374.0
352612,W13,3.0,2,No,500-999 sqft,Yes,S,46.0,0,686.0,909000.0,43.64151516050537,-79.39760010329262,3,0.43,2.53,0.22,0.71,1.01,0.3,1.24,1486.0
352717,W10,2.0,2,No,500-999 sqft,Yes,No,6.0,11,698.0,708000.0,43.66908669307897,-79.4239683677689,21,4.0,3.41,0.26,3.18,1.91,0.19,0.71,2030.0
353143,W10,1.0,1,No,500-999 sqft,N,No,14.0,12,263.0,426000.0,43.67875358115074,-79.385971270768,14,1.4,1.92,0.76,1.3,1.96,0.59,0.49,2548.0
353145,W13,1.0,1,YES,500-999 sqft,N,S,1.0,20,479.0,722000.0,43.6476473709683,-79.385803103448,10,0.78,1.58,0.2,1.1,1.08,1.02,0.08,6464.0
353364,W10,1.0,2,YES,500-999 sqft,Yes,No,84.0,15,712.0,871000.0,43.6621151026231,-79.41292440547443,4,2.91,2.42,0.33,2.35,1.01,0.39,0.45,1425.0
354135,W11,3.0,2,No,1000-1499 sqft,N,E,30.0,1,937.0,1288000.0,43.67075298910871,-79.3695234168154,2,0.85,1.48,0.3,1.27,2.61,1.14,0.31,2374.0
354222,W10,1.0,1,No,0-499 sqft,N,No,13.0,4,445.0,572000.0,43.6618749714002,-79.3907142429252,24,2.33,0.63,0.49,0.76,0.89,0.75,0.25,1520.0
354241,W13,,1,YES,500-999 sqft,Yes,S,19.0,4,452.0,652000.0,43.65314138672706,-79.38629095337357,10,1.33,0.99,0.27,1.56,1.69,0.69,0.25,6464.0
354392,W10,1.0,1,YES,500-999 sqft,N,We,9.0,14,624.0,572000.0,43.68250758445638,-79.36580288477916,15,0.16,2.7,0.2,1.77,3.44,1.74,1.04,944.0
354525,W11,2.0,2,No,500-999 sqft,Yes,No,17.0,4,493.0,758000.0,43.66665239976295,-79.36490954515091,2,1.09,1.55,0.35,1.42,2.91,1.14,0.83,2374.0
354809,W10,1.0,1,YES,500-999 sqft,N,No,15.0,14,692.0,703000.0,43.68413200025636,-79.37794453119037,5,0.99,2.53,1.05,1.97,2.83,1.43,1.05,2548.0
355033,W13,2.0,3,No,1000-1499 sqft,Yes,E,20.0,2,1069.0,1481000.0,43.64200058487759,-79.39224783869153,3,0.45,2.31,0.23,0.46,0.67,0.33,0.88,1486.0
355142,W10,2.0,2,No,0-499 sqft,N,E,41.0,10,568.0,637000.0,43.67313609399377,-79.37940116273361,8,1.05,1.31,0.2,0.79,1.96,0.73,0.26,2548.0
355152,W13,1.0,2,No,500-999 sqft,N,S,31.0,4,795.0,902000.0,43.64692307622786,-79.39636624857305,9,1.04,1.96,0.19,1.09,1.3,0.2,0.9,2541.0
355407,W10,1.0,1,YES,0-499 sqft,N,S,3.0,2,841.0,636000.0,43.691919833242935,-79.38525920022846,5,2.01,3.37,0.58,1.67,3.26,1.0,0.81,2548.0
355820,W11,1.0,1,No,500-999 sqft,N,No,13.0,7,417.0,582000.0,43.6675318194781,-79.3769065662121,8,1.38,0.81,0.12,0.62,1.96,0.5,0.53,2301.0
356158,W11,2.0,2,No,2500-2999 sqft,Yes,We,74.0,0,3417.0,2966000.0,43.66185212649464,-79.35603251620512,16,0.2,2.16,0.22,1.25,3.59,0.46,1.67,1690.0
356179,W13,3.0,2,No,1000-1499 sqft,Yes,S,8.0,9,1433.0,1289000.0,43.64970717513672,-79.40000912090566,9,1.32,1.91,0.23,1.51,1.69,0.26,1.09,5186.0
356467,W11,1.0,1,YES,500-999 sqft,Yes,S,15.0,0,420.0,741000.0,43.66724406142836,-79.3751609747918,8,1.35,0.88,0.11,0.75,2.09,0.55,0.57,2301.0
357081,W11,2.0,2,No,1000-1499 sqft,Yes,S,1.0,7,1132.0,1432000.0,43.67093961010933,-79.37345730994248,8,0.92,1.28,0.24,0.99,2.31,0.96,0.28,2301.0
357216,W13,3.0,2,No,1000-1499 sqft,Yes,We,22.0,2,908.0,1301000.0,43.640311100406194,-79.38985504050287,3,0.19,2.44,0.35,0.23,0.4,0.4,0.9,1486.0
357299,W10,1.0,1,No,0-499 sqft,Yes,No,5.0,6,376.0,502000.0,43.67681195696289,-79.37363582627336,20,0.44,1.84,0.68,1.39,2.57,1.24,0.52,2548.0
357429,W13,1.0,1,No,0-499 sqft,N,S,18.0,9,263.0,385000.0,43.64017608693353,-79.40696270027208,23,0.67,3.08,0.43,1.38,0.84,0.92,1.06,1674.0
357666,W13,1.0,1,YES,500-999 sqft,Yes,E,25.0,34,486.0,673000.0,43.63918274630201,-79.42437446569957,0,0.75,4.17,0.12,2.77,0.62,0.83,0.57,1848.0
358221,W13,2.0,2,YES,2000-2499 sqft,Yes,S,2.0,2,2182.0,3254000.0,43.64534849801513,-79.38447567195506,18,0.52,1.82,0.21,0.91,0.83,1.04,0.27,6464.0
358245,W11,1.0,1,YES,500-999 sqft,N,We,20.0,6,746.0,694000.0,43.653042698549626,-79.36741962271803,6,0.76,1.57,0.23,2.08,2.25,0.61,0.95,3543.0
358267,W10,1.0,1,YES,500-999 sqft,Yes,S,9.0,11,845.0,833000.0,43.65552351894986,-79.41207605950181,4,2.22,2.45,0.39,2.56,1.37,0.53,1.08,2391.0
358897,W13,2.0,2,No,1000-1499 sqft,Yes,S,1.0,1,1235.0,1775000.0,43.648212662756976,-79.39631763766764,9,1.18,1.84,0.28,1.22,1.41,0.32,0.84,2541.0
359177,W10,1.0,1,YES,0-499 sqft,Yes,S,21.0,5,307.0,435000.0,43.66934472883504,-79.3979296380292,1,2.57,1.48,0.37,1.11,0.56,0.07,0.12,2816.0
359192,W10,2.0,3,No,1500-1999 sqft,Yes,No,2.0,20,1382.0,2248000.0,43.69111052653909,-79.37597394070347,5,1.39,3.32,1.18,1.81,3.54,1.37,1.47,2548.0
359445,W13,1.0,1,No,0-499 sqft,Yes,No,4.0,7,364.0,403000.0,43.65204838545004,-79.35221872946094,11,0.3,2.69,1.09,2.21,3.14,1.12,2.08,2293.0
359586,W11,3.0,2,No,1500-1999 sqft,Yes,No,19.0,17,1185.0,2223000.0,43.67151411116375,-79.37799670266057,8,1.08,1.16,0.01,0.72,1.99,0.8,0.15,2301.0
359640,W10,2.0,2,No,0-499 sqft,N,S,1.0,20,543.0,,43.67923069320902,-79.39136122791801,14,1.84,2.07,0.86,1.46,1.77,0.65,0.28,2816.0
359741,W11,0.0,1,No,500-999 sqft,N,S,11.0,7,527.0,542000.0,43.650558349423335,-79.36953868171251,6,0.49,1.64,0.06,2.14,1.93,0.3,0.68,3543.0
360200,W11,,2,YES,,Yes,No,10.0,13,863.0,1020000.0,43.67039360335194,-79.3636981624053,2,0.97,1.82,0.52,1.22,3.06,0.95,0.55,2374.0
360351,W10,1.0,1,No,0-499 sqft,N,No,34.0,64,373.0,449000.0,43.66520993474474,-79.41861696669375,21,3.42,2.9,0.2,2.75,1.42,0.29,0.12,2816.0
360469,W13,1.0,1,YES,0-499 sqft,Yes,S,17.0,5,295.0,451000.0,43.65008360471887,-79.3587661329086,11,0.26,2.33,0.62,2.54,2.58,0.93,1.53,2293.0
360933,W10,2.0,1,No,500-999 sqft,Yes,S,11.0,2,690.0,941000.0,43.65921436030316,-79.42020265701382,4,2.91,3.01,0.49,3.0,1.67,0.15,0.56,1425.0
360995,W10,3.0,2,No,500-999 sqft,N,No,23.0,4,771.0,1102000.0,43.66866948887103,-79.39798837946421,1,2.6,1.44,0.31,1.1,0.49,0.1,0.07,2816.0
361143,W13,1.0,1,No,500-999 sqft,N,S,8.0,8,579.0,986000.0,43.64715484600697,-79.41436116659683,17,1.59,3.0,0.36,2.2,1.07,1.06,1.29,2391.0
361442,W10,2.0,2,No,1000-1499 sqft,Yes,We,40.0,6,1240.0,1385000.0,43.65795576149537,-79.38633220256892,10,1.77,0.5,0.15,1.03,1.41,0.69,0.37,6464.0
361886,W13,2.0,2,No,500-999 sqft,N,S,4.0,6,895.0,731000.0,43.64673860504794,-79.39913801368705,9,0.99,2.11,0.21,1.2,1.44,0.13,1.11,2541.0
362265,W11,2.0,2,No,1500-1999 sqft,Yes,S,6.0,13,1536.0,1512000.0,43.652335660582864,-79.35715010912038,11,0.54,2.31,0.75,2.26,2.82,1.14,1.7,2293.0
362330,W13,0.0,1,No,0-499 sqft,N,No,7.0,5,190.0,314000.0,43.65235559667089,-79.3863155500551,10,1.25,1.07,0.35,1.6,1.6,0.73,0.17,6464.0
362348,W10,3.0,3,No,500-999 sqft,Yes,No,6.0,12,640.0,767000.0,43.67374257518381,-79.36938842529264,20,0.52,1.73,0.64,1.42,2.73,1.4,0.04,2548.0
362417,W10,2.0,2,YES,2000-2499 sqft,N,S,26.0,5,1686.0,2199000.0,43.6522582332381,-79.41417857056818,17,2.0,2.73,0.41,2.49,1.63,0.77,1.36,2391.0
362913,W11,1.0,1,YES,500-999 sqft,Yes,S,1.0,5,756.0,766000.0,43.66673773286659,-79.3823982218786,8,1.71,0.57,0.23,0.18,1.51,0.39,0.18,2414.0
363062,W11,1.0,1,No,500-999 sqft,Yes,E,15.0,4,479.0,657000.0,43.65321805854335,-79.37826776403776,19,0.97,1.01,0.16,1.62,1.81,0.88,0.1,5132.0
363784,W10,1.0,1,YES,0-499 sqft,N,No,10.0,4,299.0,575000.0,43.661199834454855,-79.40614137806016,22,2.65,1.87,0.51,1.86,0.58,0.27,0.67,4099.0
363988,W11,1.0,1,No,1000-1499 sqft,N,S,24.0,39,743.0,878000.0,43.66647003632416,-79.3629097512793,2,0.95,1.69,0.46,1.28,3.07,1.0,0.92,2374.0
364461,W13,1.0,1,No,0-499 sqft,N,We,16.0,15,218.0,366000.0,43.64185151013139,-79.37765014885017,18,0.17,2.24,0.17,1.07,0.8,0.88,0.37,2293.0
364511,W11,1.0,1,No,500-999 sqft,Yes,No,11.0,22,469.0,518000.0,43.66091420757163,-79.36690561753946,16,0.99,1.29,0.17,1.58,2.78,1.06,1.24,3543.0
364955,W13,1.0,1,No,500-999 sqft,Yes,We,3.0,9,1653.0,926000.0,43.64826296984481,-79.41264899803973,17,1.58,2.82,0.41,2.14,1.22,0.89,1.45,2391.0
364962,W10,1.0,1,No,500-999 sqft,N,S,5.0,7,409.0,454000.0,43.65924033594655,-79.41997320788138,4,2.9,3.0,0.49,2.98,1.65,0.14,0.56,1425.0
365751,W13,2.0,2,No,1000-1499 sqft,N,No,3.0,1,1341.0,1434000.0,43.64388578776812,-79.41893167257518,17,1.42,3.51,0.29,2.41,0.7,0.82,0.88,1674.0
365844,W13,1.0,1,YES,500-999 sqft,N,E,6.0,26,885.0,669000.0,43.64481040839437,-79.3854893940904,18,0.55,1.88,0.11,0.82,0.76,0.94,0.34,2541.0
365924,W13,1.0,1,YES,500-999 sqft,Yes,No,46.0,22,,480000.0,43.64873624053445,-79.40809127739466,23,1.4,2.49,0.54,1.87,1.41,0.53,1.66,2391.0
365996,W10,1.0,1,YES,500-999 sqft,Yes,S,,37,1098.0,859000.0,43.68275805317574,-79.39085034629284,14,1.86,2.43,0.64,1.81,2.15,1.01,0.12,2548.0
366059,W13,2.0,2,No,0-499 sqft,Yes,We,38.0,11,343.0,488000.0,43.64080119297462,-79.40588295269686,23,0.62,2.97,0.33,1.31,0.95,0.82,1.17,1674.0
366130,W13,1.0,1,YES,500-999 sqft,Yes,S,11.0,13,453.0,744000.0,43.646916029083705,-79.38472080895444,10,0.66,1.65,0.23,1.05,1.0,1.09,0.1,6464.0
366266,W10,2.0,3,YES,500-999 sqft,Yes,E,13.0,26,697.0,750000.0,43.679093665896815,-79.38218822923537,14,1.1,1.94,0.82,1.35,2.19,0.78,0.73,2548.0
366502,W11,2.0,2,YES,,N,We,19.0,26,1440.0,1593000.0,43.67035203083382,-79.37700259986664,8,1.12,1.08,0.17,0.71,2.02,0.79,0.22,2301.0
366608,W10,2.0,2,No,1000-1499 sqft,Yes,We,19.0,3,994.0,1314000.0,43.65504720267084,-79.4133672700479,4,2.22,2.56,0.38,2.65,1.48,0.57,1.09,2391.0
366642,W10,1.0,1,YES,500-999 sqft,Yes,E,19.0,8,422.0,500000.0,43.68076707182434,-79.37711990921991,5,0.74,2.18,1.02,1.63,2.61,1.2,0.95,2548.0
367152,W10,3.0,3,No,500-999 sqft,N,S,3.0,2,1020.0,958000.0,43.659363625297935,-79.41211152097867,4,2.6,2.37,0.62,2.38,1.08,0.51,0.73,1425.0
367405,W11,1.0,1,YES,500-999 sqft,N,E,6.0,31,499.0,654000.0,43.66111115694984,-79.38040881871486,19,1.85,0.21,0.11,0.74,1.71,0.27,0.2,5132.0
367605,W13,1.0,1,No,0-499 sqft,Yes,No,15.0,7,514.0,677000.0,43.62791634368859,-79.42217395109768,0,0.76,4.91,1.16,2.83,0.87,2.07,0.94,1577.0
367730,W13,1.0,1,YES,500-999 sqft,Yes,We,33.0,1,450.0,630000.0,43.649963168097855,-79.35760743363235,11,0.31,2.41,0.72,2.52,2.65,1.02,1.62,2293.0
367869,W13,1.0,1,No,0-499 sqft,Yes,We,10.0,2,395.0,611000.0,43.63853076517472,-79.4253706926484,0,0.65,4.28,0.23,2.85,0.69,0.86,0.59,1848.0
368271,W13,1.0,1,No,0-499 sqft,Yes,No,3.0,13,401.0,534000.0,43.649510654173305,-79.38301674736108,10,0.86,1.35,0.13,1.37,1.31,1.04,0.24,6464.0
368519,W10,1.0,1,No,0-499 sqft,N,No,38.0,9,620.0,521000.0,43.67085374261556,-79.3923076351082,1,2.09,1.27,0.26,0.75,0.96,0.42,0.18,2816.0
368848,W13,1.0,1,YES,500-999 sqft,Yes,E,6.0,6,437.0,588000.0,43.63361438434842,-79.42244717281463,0,0.48,4.46,0.57,2.66,0.42,1.46,0.39,1577.0
369469,W10,1.0,1,No,500-999 sqft,Yes,No,7.0,4,353.0,529000.0,43.66127021264923,-79.42086780961766,4,3.13,3.06,0.46,2.99,1.65,0.19,0.37,1425.0
369486,W10,1.0,1,YES,500-999 sqft,Yes,We,0.0,23,544.0,801000.0,43.66378572312112,-79.39848968461374,24,2.83,1.28,0.4,1.18,0.23,0.59,0.52,4099.0
369871,W13,,2,No,0-499 sqft,N,No,18.0,23,397.0,531000.0,43.64645378308035,-79.37691093812559,18,0.35,1.76,0.17,1.39,1.2,0.54,0.28,2293.0
369936,W11,2.0,2,No,500-999 sqft,N,E,7.0,7,1215.0,1082000.0,43.65375595046582,-79.37044865525728,6,0.86,1.33,0.41,1.87,2.16,0.65,0.73,3543.0
370407,W13,1.0,1,YES,500-999 sqft,Yes,We,3.0,2,560.0,654000.0,43.64045766118903,-79.37442490834682,18,0.47,2.45,0.18,1.28,0.98,0.87,0.66,2293.0
370435,W10,1.0,1,YES,500-999 sqft,N,E,7.0,14,374.0,613000.0,43.68408545541847,-79.3890526137615,14,1.76,2.54,0.51,1.92,2.34,1.15,0.29,2548.0
370804,W10,2.0,2,No,0-499 sqft,N,We,3.0,13,435.0,567000.0,43.66843136087094,-79.4170382637716,21,3.69,2.85,0.47,2.62,1.35,0.38,0.49,2816.0
370813,W11,1.0,1,No,500-999 sqft,Yes,No,7.0,20,497.0,637000.0,43.65409128456144,-79.36346436085665,16,0.7,1.77,0.33,2.23,2.55,0.86,1.28,3543.0
372044,W10,1.0,1,No,0-499 sqft,N,No,3.0,3,539.0,598000.0,43.65845822529775,-79.39978922218572,22,2.29,1.41,0.18,1.56,0.72,0.18,0.78,4099.0
372200,W10,3.0,3,YES,2000-2499 sqft,Yes,S,18.0,8,1827.0,2078000.0,43.66541228379894,-79.39792854670765,24,2.77,1.28,0.3,1.09,0.25,0.43,0.35,4099.0
372368,W13,1.0,1,YES,500-999 sqft,Yes,S,5.0,33,600.0,953000.0,43.63163809286864,-79.4130188073636,7,1.24,4.13,0.86,1.99,0.53,1.36,0.68,1577.0
372412,W13,1.0,1,No,0-499 sqft,Yes,We,3.0,26,415.0,475000.0,43.64960401719033,-79.39154503840398,10,1.16,1.51,0.09,1.27,1.37,0.69,0.42,2541.0
374418,W10,1.0,1,YES,500-999 sqft,N,We,9.0,3,681.0,766000.0,43.6687492607664,-79.41554652776495,21,3.68,2.74,0.49,2.5,1.25,0.5,0.47,2816.0
374486,W10,2.0,2,YES,500-999 sqft,Yes,No,9.0,13,955.0,1344000.0,43.68816890016754,-79.36676058637353,15,0.61,3.22,0.47,1.32,3.78,1.81,1.59,944.0
374519,W10,2.0,2,No,1500-1999 sqft,Yes,No,16.0,18,1540.0,2000000.0,43.68566032947153,-79.37232113125381,15,0.78,2.8,0.62,1.84,3.26,1.85,1.38,2548.0
374525,W10,1.0,1,No,0-499 sqft,Yes,S,1.0,4,601.0,467000.0,43.67858121530108,-79.36645198430281,20,0.1,2.3,0.63,1.62,3.17,1.48,0.6,2548.0
