id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region
257176,W10,2.0,2,No,1000-1499 sqft,N,No,42.0,11,957.0,1115000.0,43.66891204519088,-79.40408486727962,12
329104,W11,2.0,1,No,500-999 sqft,Yes,No,21.0,4,578.0,724000.0,43.66316257081132,-79.38294710952425,19
407239,W13,1.0,1,No,1000-1499 sqft,N,S,1.0,8,1157.0,1398000.0,43.64488142491231,-79.36570906489436,6
817652,W13,3.0,2,No,500-999 sqft,Yes,E,3.0,12,622.0,828000.0,43.634774029611904,-79.41529856661074,7
290839,W10,1.0,1,No,0-499 sqft,Yes,S,8.0,22,541.0,,43.65762544261668,-79.40667844442599,22
970051,W10,1.0,2,No,500-999 sqft,Yes,No,11.0,9,632.0,,43.660013616029474,-79.39374842224015,24
610035,W11,2.0,2,No,500-999 sqft,N,S,19.0,11,474.0,640000.0,43.66654829231978,-79.3663094145244,2
905963,W13,1.0,1,No,500-999 sqft,Yes,S,1.0,9,544.0,650000.0,43.63792602849219,-79.4242902805229,0
987684,W11,2.0,2,No,1000-1499 sqft,Yes,We,0.0,2,671.0,1160000.0,43.661338936339696,-79.37663694296482,19
393215,W11,2.0,1,No,1500-1999 sqft,N,No,16.0,14,814.0,1027000.0,43.653825588670415,-79.38031554769847,10
454989,W13,1.0,1,No,0-499 sqft,Yes,S,18.0,8,252.0,393000.0,43.6315023446484,-79.41031175896515,7
866448,W13,0.0,1,No,0-499 sqft,Yes,S,10.0,11,329.0,381000.0,43.64215652572395,-79.41414160293664,17
862798,W10,2.0,2,YES,2000-2499 sqft,Yes,S,16.0,2,1895.0,2024000.0,43.66604599633455,-79.4242444962169,21
807087,W13,2.0,2,No,500-999 sqft,Yes,S,24.0,10,479.0,506000.0,43.63076504343955,-79.41797931532753,0
185660,W13,1.0,1,No,0-499 sqft,Yes,S,7.0,7,421.0,314000.0,43.62332121383231,-79.39803798589857,13
377091,W13,1.0,1,YES,,Yes,S,12.0,2,819.0,944000.0,43.64143043011349,-79.41385958421165,7
192130,W13,1.0,1,No,0-499 sqft,Yes,We,13.0,6,368.0,473000.0,43.65122336816504,-79.40070670015184,9
468591,W10,1.0,1,YES,500-999 sqft,N,S,0.0,37,676.0,810000.0,43.65647752982039,-79.40121403275428,22
319917,W10,1.0,1,YES,500-999 sqft,N,S,9.0,21,434.0,553000.0,43.66236201876152,-79.42017103841275,4
724439,W11,1.0,1,No,500-999 sqft,Yes,S,2.0,3,587.0,641000.0,43.65722681267983,-79.36585454387001,16
434183,W13,3.0,2,No,1000-1499 sqft,N,No,16.0,6,1730.0,1827000.0,43.642230033405895,-79.42094004444235,17
935221,W13,2.0,3,YES,500-999 sqft,N,We,16.0,1,921.0,880000.0,43.64872288743258,-79.41191862882873,17
590479,W13,3.0,2,No,1000-1499 sqft,Yes,We,17.0,29,1145.0,1194000.0,43.64925065196221,-79.35451813013044,11
236275,W11,2.0,2,No,500-999 sqft,Yes,No,1.0,6,518.0,785000.0,43.65651361619609,-79.37397875982774,19
743464,W13,1.0,1,YES,0-499 sqft,Yes,No,25.0,7,301.0,405000.0,43.64732370669249,-79.41523440998635,17
227380,W10,1.0,1,YES,0-499 sqft,N,S,4.0,4,402.0,540000.0,43.67910700111797,-79.36714215781653,20
942995,W10,2.0,2,No,500-999 sqft,Yes,No,8.0,7,985.0,790000.0,43.68502537132303,-79.3633465101424,15
805068,W10,2.0,2,No,500-999 sqft,Yes,S,19.0,8,970.0,973000.0,43.666784821782805,-79.40864633375331,12
992109,W13,0.0,1,No,0-499 sqft,N,S,11.0,28,222.0,317000.0,43.6361368246216,-79.42218838808294,0
783813,W13,2.0,2,No,1500-1999 sqft,Yes,S,12.0,11,2019.0,2475000.0,43.63594705591508,-79.42501951508915,0
590362,W10,1.0,1,No,0-499 sqft,N,S,7.0,1,298.0,406000.0,43.67798080643364,-79.38850118842582,14
531228,W13,3.0,2,No,1000-1499 sqft,Yes,No,34.0,58,1102.0,1433000.0,43.63751344781764,-79.40652044765095,23
791948,W10,1.0,1,No,500-999 sqft,Yes,S,25.0,1,469.0,650000.0,43.67169140714493,-79.41939874703242,21
885110,W10,3.0,2,No,,Yes,We,1.0,9,730.0,871000.0,43.67627820879534,-79.37875973422929,8
731572,W13,2.0,2,YES,3000-3499 sqft,Yes,S,7.0,14,2465.0,2472000.0,43.65246265367949,-79.38461526771712,10
427369,W10,3.0,2,No,500-999 sqft,Yes,E,1.0,4,506.0,691000.0,43.69234650348128,-79.36654493205374,15
375685,W10,1.0,1,YES,500-999 sqft,Yes,S,17.0,17,924.0,639000.0,43.67086677720462,-79.40198504658323,12
972029,W13,1.0,1,No,0-499 sqft,Yes,We,16.0,11,396.0,514000.0,43.63119791210528,-79.41108886732809,7
714789,W10,0.0,1,No,0-499 sqft,Yes,E,7.0,0,278.0,464000.0,43.660799890366135,-79.39935341065625,22
117411,W10,1.0,1,No,500-999 sqft,Yes,We,46.0,21,540.0,860000.0,43.6567910355892,-79.42349830253046,4
612270,W11,1.0,1,YES,500-999 sqft,Yes,No,29.0,1,566.0,691000.0,43.65697731884393,-79.3743936656095,19
742045,W10,1.0,1,No,0-499 sqft,N,S,13.0,4,405.0,491000.0,43.6805903050131,-79.3827581596445,14
684495,W13,2.0,2,No,2500-2999 sqft,Yes,S,7.0,19,1808.0,2395000.0,43.64898731804135,-79.36674868741257,6
350036,W13,1.0,2,No,0-499 sqft,N,S,9.0,2,231.0,394000.0,43.638591349501226,-79.41756767208953,7
571848,W11,1.0,1,No,500-999 sqft,Yes,S,11.0,0,642.0,838000.0,43.66503761433986,-79.35881973052398,16
594423,W13,2.0,2,YES,1000-1499 sqft,N,No,6.0,11,1189.0,1721000.0,43.64855910535,-79.3671044224675,6
149135,W13,2.0,2,No,1000-1499 sqft,N,We,5.0,3,1100.0,1322000.0,43.62717878859935,-79.41937447522255,0
426888,W10,2.0,2,No,500-999 sqft,N,S,,21,1043.0,1222000.0,43.66112933878032,-79.42340728261006,4
348008,W10,1.0,1,YES,1000-1499 sqft,Yes,No,8.0,4,1124.0,1018000.0,43.65775972297445,-79.40748897288275,22
658423,W13,2.0,2,No,1000-1499 sqft,N,E,51.0,9,1035.0,1646000.0,43.64435728137491,-79.39043455166309,3
669681,W10,2.0,2,No,500-999 sqft,N,S,2.0,8,1178.0,901000.0,43.663222806292026,-79.40172271786403,22
407431,W10,1.0,1,No,500-999 sqft,N,S,41.0,34,515.0,552000.0,43.67873951239502,-79.38777950881473,14
385080,W13,1.0,1,YES,0-499 sqft,Yes,We,2.0,13,389.0,515000.0,43.634278657467135,-79.39931459085727,13
736579,W10,2.0,2,No,500-999 sqft,N,S,7.0,1,561.0,887000.0,43.67296365681944,-79.36472691592031,2
213851,W13,2.0,2,YES,500-999 sqft,Yes,S,22.0,5,477.0,760000.0,43.6505080947912,-79.40858389900356,17
796735,W13,1.0,1,YES,500-999 sqft,Yes,We,0.0,15,507.0,749000.0,43.63513586161082,-79.39733161455358,13
736561,W10,1.0,1,No,500-999 sqft,N,We,26.0,0,311.0,519000.0,43.685586316473454,-79.37406952359649,5
513006,W11,2.0,2,No,500-999 sqft,Yes,No,1.0,9,495.0,821000.0,43.65262920173805,-79.355932781716,11
657599,W13,2.0,2,No,500-999 sqft,Yes,S,24.0,10,1174.0,1510000.0,43.63639117315172,-79.41430433164476,7
670850,W13,1.0,1,No,0-499 sqft,N,No,83.0,3,343.0,426000.0,43.63636267206113,-79.39772181344014,13
258760,W10,1.0,1,YES,500-999 sqft,N,S,2.0,1,507.0,745000.0,43.692146935021306,-79.36271169555422,15
891693,W13,1.0,1,No,500-999 sqft,N,S,18.0,18,561.0,756000.0,43.65001686246613,-79.38310197445631,10
950995,W13,1.0,1,No,0-499 sqft,N,S,0.0,2,225.0,,43.64380604703804,-79.3714664514405,6
294712,W10,1.0,1,YES,500-999 sqft,Yes,We,12.0,14,505.0,695000.0,43.65594989643576,-79.38688669384939,10
234680,W13,2.0,2,No,0-499 sqft,Yes,No,17.0,2,404.0,506000.0,43.6477299961135,-79.42216129469396,17
770019,W10,2.0,2,YES,500-999 sqft,Yes,No,21.0,17,721.0,841000.0,43.68015071261125,-79.36844370964924,20
301767,W10,1.0,1,YES,,Yes,S,2.0,0,629.0,774000.0,43.66451508622597,-79.41483444984306,4
712804,W11,2.0,2,No,1000-1499 sqft,Yes,S,3.0,1,722.0,1010000.0,43.66148596384669,-79.37718135644681,19
760158,W13,1.0,1,YES,500-999 sqft,Yes,We,26.0,1,565.0,818000.0,43.64422880066368,-79.37905726638547,18
914757,W13,2.0,3,No,500-999 sqft,Yes,E,1.0,1,828.0,962000.0,43.64418477039312,-79.37497947083753,18
125371,W13,1.0,1,No,0-499 sqft,Yes,S,0.0,4,351.0,510000.0,43.64812346495301,-79.35358247773593,11
710621,W10,2.0,2,No,500-999 sqft,Yes,E,21.0,19,549.0,614000.0,43.66574995162669,-79.40552760750431,12
601423,W11,1.0,1,YES,500-999 sqft,N,S,7.0,2,507.0,686000.0,43.66537604075954,-79.3593371612636,16
749104,W10,1.0,2,No,500-999 sqft,Yes,S,41.0,5,644.0,900000.0,43.66324191664246,-79.39480365663842,24
900619,W10,2.0,2,No,1000-1499 sqft,N,No,14.0,3,819.0,1053000.0,43.66894062735077,-79.40453739873409,12
958471,W13,2.0,2,YES,1500-1999 sqft,Yes,E,5.0,4,1009.0,1641000.0,43.63614525854606,-79.40672680321316,7
904280,W13,1.0,1,No,0-499 sqft,N,We,0.0,12,414.0,409000.0,43.62693973021464,-79.42009297112253,0
123612,W13,1.0,1,YES,0-499 sqft,Yes,S,22.0,7,548.0,521000.0,43.63086878483824,-79.42058363245974,0
688882,W10,2.0,2,No,1000-1499 sqft,N,We,0.0,2,999.0,1210000.0,43.67414873840416,-79.36334540123302,2
172901,W10,1.0,1,YES,500-999 sqft,Yes,S,12.0,9,985.0,798000.0,43.65536664503672,-79.41661305767069,4
831415,W10,2.0,2,YES,500-999 sqft,Yes,S,169.0,12,483.0,716000.0,43.65876620907744,-79.42039908460752,4
380625,W10,2.0,2,YES,5500-3999 sqft,Yes,No,1.0,37,1651.0,2851000.0,43.65075311741207,-79.41765224353175,17
799161,W10,1.0,1,YES,500-999 sqft,Yes,S,26.0,13,565.0,857000.0,43.67601999049979,-79.40182728203541,1
275971,W10,1.0,2,YES,500-999 sqft,N,S,11.0,25,550.0,841000.0,43.67483929089953,-79.40828383713855,12
858949,W13,1.0,1,YES,500-999 sqft,Yes,No,43.0,4,464.0,748000.0,43.65411837995866,-79.38957470868549,10
682006,W13,2.0,2,YES,1500-1999 sqft,N,No,21.0,9,1353.0,1403000.0,43.633322778229,-79.40900081607165,7
944427,W11,2.0,2,YES,1500-1999 sqft,Yes,No,0.0,55,1098.0,1350000.0,43.66843316253413,-79.36597924229457,2
857106,W10,3.0,2,YES,1500-1999 sqft,N,We,3.0,8,1003.0,1627000.0,43.68063264855015,-79.39158681551599,14
239293,W11,1.0,1,No,0-499 sqft,N,E,13.0,6,460.0,551000.0,43.65754575711421,-79.36361932386964,16
926239,W10,2.0,1,YES,500-999 sqft,N,S,16.0,12,900.0,847000.0,43.66812944971772,-79.4175299049444,21
210296,W11,1.0,1,YES,500-999 sqft,Yes,S,5.0,3,621.0,669000.0,43.658022294063,-79.36299431208562,16
403104,W13,1.0,1,YES,500-999 sqft,N,S,3.0,0,264.0,452000.0,43.6443361903228,-79.4008498613039,23
326006,W13,,1,YES,0-499 sqft,Yes,E,14.0,6,359.0,545000.0,43.639001538423415,-79.40536475249833,23
531942,W13,2.0,1,YES,1000-1499 sqft,N,No,9.0,4,867.0,1171000.0,43.63241170297576,-79.41198566879767,7
290111,W13,1.0,1,YES,,Yes,No,26.0,6,501.0,754000.0,43.64084965815648,-79.4059223172551,23
937914,W10,1.0,1,YES,500-999 sqft,Yes,E,8.0,12,656.0,696000.0,43.67908276184667,-79.38921832864091,14
786619,W10,2.0,1,No,2000-2499 sqft,N,S,9.0,24,1482.0,2446000.0,43.65820691721195,-79.39390208316127,24
917029,W10,0.0,1,No,500-999 sqft,N,S,7.0,10,352.0,551000.0,43.67975563401475,-79.37587407944298,20
590239,W13,2.0,1,YES,1000-1499 sqft,Yes,No,6.0,37,903.0,1114000.0,43.648410501223,-79.3554194770216,11
711951,W13,2.0,2,No,0-499 sqft,Yes,No,13.0,23,538.0,657000.0,43.65124560592672,-79.40912370764401,17
102886,W10,,1,No,0-499 sqft,Yes,We,39.0,9,332.0,467000.0,43.67751120314574,-79.36899514006333,20
872679,W10,1.0,1,YES,0-499 sqft,Yes,E,4.0,9,377.0,621000.0,43.67243298601084,-79.39776472922078,1
466233,W13,1.0,1,No,0-499 sqft,Yes,No,0.0,13,252.0,322000.0,43.64488356150545,-79.39806223322681,3
693720,W10,1.0,1,No,500-999 sqft,Yes,No,25.0,5,786.0,554000.0,43.66373991937477,-79.39408678874263,24
676928,W11,2.0,2,YES,1500-1999 sqft,Yes,S,13.0,2,1050.0,1462000.0,43.65777780437646,-79.37868649743986,19
980214,W11,2.0,2,YES,1000-1499 sqft,Yes,No,32.0,11,1750.0,1418000.0,43.65419430322186,-79.36835798012537,6
492356,W13,2.0,2,No,500-999 sqft,N,We,11.0,11,655.0,610000.0,43.646225517861794,-79.37693865334106,18
457205,W10,2.0,2,No,1500-1999 sqft,Yes,No,12.0,19,2078.0,1674000.0,43.67468750791233,-79.38792562184756,1
180049,W10,1.0,1,YES,1000-1499 sqft,Yes,We,4.0,12,979.0,975000.0,43.67415924908939,-79.39549285915467,1
259403,W11,1.0,2,No,500-999 sqft,N,S,9.0,9,609.0,665000.0,43.654127322155,-79.35894624746325,16
914014,W11,1.0,1,YES,1000-1499 sqft,Yes,No,9.0,5,965.0,1277000.0,43.66180045333255,-79.38414698011253,24
837033,W10,2.0,1,No,1000-1499 sqft,Yes,E,3.0,2,984.0,1255000.0,43.66123154460061,-79.41815105458431,4
901590,W11,2.0,2,No,500-999 sqft,Yes,We,12.0,13,657.0,596000.0,43.66025107772225,-79.35679823105632,16
387561,W13,1.0,1,No,500-999 sqft,N,No,0.0,13,593.0,580000.0,43.64508290204556,-79.40567569457073,23
573757,W13,2.0,2,No,0-499 sqft,Yes,E,14.0,4,400.0,542000.0,43.63292271884348,-79.42567743465308,0
894899,W10,1.0,1,No,0-499 sqft,N,S,1.0,6,328.0,466000.0,43.67421905378114,-79.39174131716456,1
161979,W13,1.0,1,No,500-999 sqft,Yes,S,20.0,33,489.0,669000.0,43.63817895219717,-79.40656155442652,23
852505,W10,1.0,1,YES,500-999 sqft,Yes,We,,23,504.0,619000.0,43.65572736882001,-79.40118343382545,22
447642,W10,2.0,2,YES,500-999 sqft,N,S,5.0,6,442.0,713000.0,43.68688078698105,-79.37026716249869,15
759359,W13,2.0,3,No,,Yes,We,19.0,20,422.0,572000.0,43.63730404530227,-79.39218263171378,3
848131,W10,2.0,2,YES,500-999 sqft,Yes,No,22.0,1,598.0,948000.0,43.6542520289204,-79.39969608095245,9
761910,W13,1.0,1,YES,1000-1499 sqft,Yes,No,1.0,5,641.0,,43.64509849889031,-79.40948038802456,23
845028,W13,2.0,3,No,0-499 sqft,Yes,We,,16,419.0,486000.0,43.642788624430246,-79.37442045036308,18
624108,W11,1.0,1,No,500-999 sqft,Yes,S,1.0,2,677.0,670000.0,43.66135400807692,-79.37491648864697,19
719636,W10,1.0,1,YES,0-499 sqft,N,We,11.0,8,736.0,616000.0,43.662491576031606,-79.38759988293593,24
806521,W13,2.0,2,No,1000-1499 sqft,Yes,S,15.0,7,707.0,652000.0,43.642659973648136,-79.41708344572577,17
519450,W10,1.0,1,No,,Yes,E,7.0,18,462.0,598000.0,43.65945893894964,-79.40135177240658,22
315652,W11,1.0,1,No,500-999 sqft,N,S,5.0,23,668.0,676000.0,43.6534362879686,-79.36784619359705,6
976829,W13,2.0,2,YES,2000-2499 sqft,N,No,3.0,2,1240.0,2065000.0,43.63521591938281,-79.42351553808027,0
199618,W13,0.0,1,No,0-499 sqft,N,No,12.0,5,363.0,435000.0,43.64540212058985,-79.38959546420574,3
311094,W11,2.0,2,YES,500-999 sqft,Yes,E,14.0,5,861.0,1238000.0,43.65089645002754,-79.37255714058396,6
499864,W13,1.0,1,YES,1000-1499 sqft,N,No,8.0,15,795.0,743000.0,43.65083395193184,-79.38448607766382,10
885390,W10,1.0,1,YES,500-999 sqft,Yes,S,4.0,1,617.0,616000.0,43.67217204440176,-79.40911569601398,12
162542,W10,1.0,1,YES,500-999 sqft,N,We,0.0,2,860.0,727000.0,43.68597332457442,-79.36813415108618,15
581677,W13,3.0,3,No,1000-1499 sqft,N,S,27.0,4,1378.0,1214000.0,43.64558340860007,-79.3707117280349,6
800674,W10,2.0,2,No,2000-2499 sqft,N,E,6.0,6,2577.0,2218000.0,43.66618639088298,-79.39594571862865,24
447630,W11,1.0,1,No,500-999 sqft,N,No,3.0,46,557.0,817000.0,43.66909669193951,-79.37267815149379,2
305318,W13,1.0,1,YES,500-999 sqft,Yes,No,0.0,0,721.0,942000.0,43.64174810820744,-79.38545961287417,18
287632,W10,1.0,1,YES,500-999 sqft,Yes,No,13.0,0,526.0,767000.0,43.67331502660824,-79.36896088875568,20
668378,W13,2.0,2,No,1000-1499 sqft,N,No,4.0,6,845.0,1045000.0,43.63707509306587,-79.41561528202533,7
670748,W13,1.0,1,YES,500-999 sqft,Yes,No,,8,819.0,684000.0,43.631050309452434,-79.42060456418247,0
417583,W11,1.0,1,YES,500-999 sqft,Yes,No,8.0,12,627.0,723000.0,43.66519594257877,-79.37345399586864,19
620850,W13,2.0,2,No,500-999 sqft,N,We,19.0,22,440.0,583000.0,43.64650782006134,-79.36675201748048,6
319833,W11,1.0,1,No,0-499 sqft,Yes,No,19.0,2,603.0,607000.0,43.6540296058372,-79.37135338041153,6
291246,W11,3.0,2,No,500-999 sqft,Yes,E,17.0,2,715.0,796000.0,43.65250265613554,-79.35273492038982,11
123216,W10,1.0,1,No,0-499 sqft,N,No,34.0,18,515.0,416000.0,43.66122157338069,-79.41703342051501,4
605513,W10,1.0,1,YES,,N,S,54.0,1,366.0,562000.0,43.673928281627326,-79.38192533470401,8
407337,W13,1.0,1,YES,500-999 sqft,N,No,11.0,18,501.0,546000.0,43.63428088381033,-79.40230274993891,13
130687,W13,2.0,3,No,500-999 sqft,Yes,E,20.0,26,786.0,863000.0,43.64715819249943,-79.35729562089672,11
279429,W11,1.0,1,No,0-499 sqft,Yes,S,15.0,23,535.0,551000.0,43.67095794119589,-79.36645101377644,2
639909,W10,1.0,1,YES,500-999 sqft,N,E,,3,627.0,,43.68569993596178,-79.36239513671065,15
412491,W10,1.0,1,YES,,Yes,No,16.0,14,683.0,856000.0,43.67526728666992,-79.37455290311367,20
504433,W10,1.0,1,No,500-999 sqft,Yes,S,42.0,4,649.0,926000.0,43.6900818359966,-79.38086419339112,5
204527,W10,2.0,2,No,1000-1499 sqft,N,S,14.0,7,987.0,848000.0,43.67323863038644,-79.36302251889963,2
721404,W13,1.0,2,YES,500-999 sqft,N,E,32.0,30,710.0,727000.0,43.64319860222226,-79.41583569938433,17
627804,W13,1.0,1,YES,500-999 sqft,N,No,55.0,2,916.0,810000.0,43.65009422603955,-79.38863735607718,10
399573,W13,1.0,1,YES,500-999 sqft,N,No,11.0,5,579.0,931000.0,43.64279171996033,-79.4013001452218,23
267966,W13,1.0,1,No,0-499 sqft,N,S,7.0,3,583.0,602000.0,43.64008336898196,-79.40550411030362,23
309870,W13,1.0,1,No,0-499 sqft,N,No,0.0,10,310.0,415000.0,43.63482028971494,-79.41496257681179,7
376898,W11,2.0,2,YES,500-999 sqft,N,E,4.0,28,641.0,759000.0,43.6535526254257,-79.37700422999824,19
327946,W10,2.0,2,YES,1500-1999 sqft,Yes,S,27.0,30,843.0,1173000.0,43.66208742958173,-79.42479879356073,21
430552,W13,2.0,2,No,500-999 sqft,N,S,8.0,1,1213.0,1143000.0,43.650357676409065,-79.41139885605706,17
525967,W11,1.0,1,YES,500-999 sqft,N,S,31.0,42,640.0,817000.0,43.6661430411472,-79.3703557750782,2
895972,W10,0.0,1,No,500-999 sqft,Yes,We,10.0,18,402.0,551000.0,43.65613103446659,-79.39027922297784,10
529046,W11,1.0,1,No,500-999 sqft,Yes,We,3.0,3,396.0,650000.0,43.66232369145278,-79.38632352099148,24
837044,W10,0.0,1,No,,Yes,S,11.0,4,449.0,484000.0,43.69031994769561,-79.38532385050885,14
201355,W10,2.0,2,No,0-499 sqft,Yes,S,8.0,3,391.0,571000.0,43.68243116735614,-79.38821915445853,14
136430,W13,1.0,1,YES,500-999 sqft,N,No,2.0,12,411.0,475000.0,43.64755871730547,-79.38191572507861,18
144023,W10,2.0,2,No,0-499 sqft,Yes,No,1.0,1,454.0,564000.0,43.66023868187134,-79.40712500860909,22
723274,W10,1.0,1,No,500-999 sqft,Yes,S,6.0,10,670.0,748000.0,43.67622660673408,-79.37045679424605,20
979916,W10,2.0,2,YES,500-999 sqft,N,No,25.0,62,1248.0,1303000.0,43.67300306223041,-79.37267209739157,20
860514,W10,2.0,2,No,2000-2499 sqft,Yes,S,8.0,4,1223.0,1649000.0,43.69228244681682,-79.36906489860218,15
987021,W10,1.0,1,YES,0-499 sqft,Yes,S,19.0,0,746.0,646000.0,43.65858413894132,-79.3895598601414,24
861985,W10,1.0,1,YES,0-499 sqft,Yes,We,38.0,22,297.0,511000.0,43.68906262645788,-79.37283687130588,5
447615,W10,2.0,1,No,0-499 sqft,Yes,No,4.0,5,364.0,516000.0,43.690528186226445,-79.37287558049547,5
212674,W13,1.0,1,No,500-999 sqft,Yes,We,9.0,9,541.0,763000.0,43.64295651010333,-79.3924547296091,3
123661,W13,1.0,1,No,,Yes,E,4.0,4,422.0,337000.0,43.646500619919145,-79.3923701481095,3
398319,W11,2.0,2,No,2500-2999 sqft,Yes,No,3.0,14,2294.0,2113000.0,43.66753915672083,-79.35740979589914,2
894646,W11,1.0,2,No,500-999 sqft,Yes,We,3.0,21,407.0,560000.0,43.659025711516406,-79.35618683076935,16
444832,W11,2.0,2,No,500-999 sqft,Yes,We,6.0,3,1259.0,1257000.0,43.66685568453163,-79.36190417861441,2
525960,W10,1.0,1,YES,500-999 sqft,Yes,No,22.0,9,821.0,1098000.0,43.6902320848505,-79.37919046756512,5
224214,W13,1.0,1,YES,500-999 sqft,N,No,35.0,1,309.0,,43.62602176875363,-79.40207542428972,13
687469,W13,1.0,1,No,500-999 sqft,Yes,We,11.0,10,600.0,646000.0,43.64418967951448,-79.38826398439606,3
702448,W13,1.0,1,YES,500-999 sqft,Yes,S,12.0,11,396.0,588000.0,43.64515140870012,-79.36483814371572,6
238833,W13,1.0,1,YES,500-999 sqft,Yes,We,1.0,1,371.0,739000.0,43.635875425883086,-79.41842475162974,0
930033,W10,2.0,2,YES,500-999 sqft,Yes,S,4.0,6,681.0,759000.0,43.67501521113128,-79.38232801980054,8
800575,W13,2.0,2,No,,Yes,S,16.0,6,2268.0,2256000.0,43.64720310436347,-79.41538927901317,17
416259,W10,3.0,2,No,2500-2999 sqft,N,No,4.0,24,2215.0,2687000.0,43.66557800896024,-79.4127441538161,12
783266,W11,1.0,1,No,500-999 sqft,N,No,4.0,4,467.0,774000.0,43.65314775321151,-79.38181381968754,10
863430,W10,1.0,1,YES,0-499 sqft,Yes,No,2.0,3,353.0,584000.0,43.64998607718773,-79.41878407879962,17
800735,W13,2.0,2,No,1000-1499 sqft,N,S,10.0,0,772.0,1107000.0,43.65018377100227,-79.40068216272257,9
953479,W10,2.0,2,No,500-999 sqft,Yes,S,7.0,16,430.0,705000.0,43.69195372989895,-79.38670124941696,14
773296,W13,2.0,2,No,1000-1499 sqft,N,E,53.0,1,1162.0,1494000.0,43.65033512547204,-79.39282369268335,9
245330,W11,2.0,2,No,500-999 sqft,Yes,S,78.0,5,489.0,678000.0,43.650191124201946,-79.37938560358982,18
698440,W13,1.0,1,YES,500-999 sqft,Yes,S,9.0,10,376.0,597000.0,43.64695769430241,-79.42248555385362,17
854565,W13,1.0,1,YES,500-999 sqft,Yes,S,9.0,10,547.0,544000.0,43.64223167347208,-79.39280513402683,3
976101,W11,1.0,1,No,500-999 sqft,N,E,0.0,11,474.0,808000.0,43.670262082103314,-79.37310761167764,2
288612,W13,2.0,2,No,1000-1499 sqft,N,E,13.0,13,1043.0,1075000.0,43.64956891598053,-79.38069913155032,18
135819,W13,0.0,1,No,0-499 sqft,N,We,29.0,16,441.0,407000.0,43.64392665185077,-79.37737965252862,18
455261,W11,1.0,1,YES,1000-1499 sqft,Yes,S,1.0,17,1085.0,1065000.0,43.66588720322967,-79.37859199850693,8
425049,W13,1.0,1,No,0-499 sqft,N,E,16.0,8,432.0,403000.0,43.63118881107431,-79.40233949833745,13
281850,W13,1.0,1,No,500-999 sqft,N,No,12.0,36,502.0,683000.0,43.64002577731814,-79.38994382699839,3
347196,W13,0.0,1,No,0-499 sqft,N,No,21.0,1,290.0,419000.0,43.62753207929638,-79.42178280853456,0
997071,W11,2.0,2,YES,500-999 sqft,N,No,6.0,13,459.0,815000.0,43.66617446087157,-79.35982897786928,2
514959,W10,2.0,2,No,1000-1499 sqft,N,No,6.0,4,848.0,1185000.0,43.67597022752525,-79.37928255489153,8
677892,W10,1.0,2,No,500-999 sqft,Yes,S,6.0,28,661.0,721000.0,43.69368571120749,-79.3809202895939,5
883027,W11,1.0,1,YES,500-999 sqft,Yes,S,2.0,8,551.0,813000.0,43.6556526949053,-79.37873964398378,19
583524,W10,2.0,2,YES,0-499 sqft,Yes,S,,5,597.0,761000.0,43.66363261490678,-79.40323072605239,22
733570,W10,1.0,1,YES,500-999 sqft,N,No,23.0,1,819.0,890000.0,43.6597994846572,-79.40143851893879,22
292039,W13,0.0,1,No,0-499 sqft,N,S,11.0,7,265.0,371000.0,43.651833484481,-79.40103062345393,9
462397,W10,1.0,1,No,0-499 sqft,N,We,1.0,7,278.0,448000.0,43.65688396225916,-79.40001160699781,22
604857,W13,1.0,1,No,0-499 sqft,N,E,40.0,5,326.0,473000.0,43.64247056229754,-79.42155567944516,17
826001,W10,2.0,3,No,500-999 sqft,N,No,12.0,4,657.0,854000.0,43.65593959456466,-79.41553145835387,4
757310,W10,1.0,1,No,500-999 sqft,Yes,We,17.0,1,428.0,569000.0,43.683864411917206,-79.38238768365554,14
325313,W11,1.0,1,YES,500-999 sqft,N,No,,10,550.0,928000.0,43.665830651288495,-79.37671868911782,19
277837,W10,1.0,1,No,0-499 sqft,N,S,4.0,9,334.0,434000.0,43.66228354675691,-79.42568027633402,21
177570,W10,1.0,1,YES,500-999 sqft,Yes,S,,4,631.0,632000.0,43.66193519088941,-79.40289686938408,22
981015,W13,2.0,2,No,500-999 sqft,N,No,2.0,20,400.0,562000.0,43.64338737547827,-79.40307519086915,23
454337,W10,1.0,1,YES,500-999 sqft,Yes,We,1.0,5,461.0,523000.0,43.667431970570384,-79.41332223965621,12
326064,W13,1.0,1,No,,Yes,We,40.0,0,254.0,345000.0,43.64696473559968,-79.37202973686446,6
899741,W10,2.0,3,No,500-999 sqft,Yes,S,8.0,34,712.0,973000.0,43.66844911011362,-79.41139795995173,12
155270,W10,1.0,1,YES,500-999 sqft,Yes,S,17.0,11,766.0,957000.0,43.68758133794769,-79.38401241798294,14
443165,W11,1.0,1,No,,Yes,No,46.0,2,549.0,651000.0,43.65200044762511,-79.3792539256726,10
352248,W10,3.0,2,No,500-999 sqft,Yes,We,,22,829.0,1124000.0,43.671146536258,-79.42258848664048,21
696825,W13,1.0,1,No,500-999 sqft,N,S,8.0,3,464.0,395000.0,43.63879476269297,-79.42542457982904,0
969925,W11,1.0,1,YES,500-999 sqft,N,We,20.0,5,341.0,562000.0,43.66009343389226,-79.37865327852306,19
