id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
441460,W10,1,1,No,0-499 sqft,N,No,15,3,314,435000,43.653711892230376,-79.40612964774064
141326,W10,2,3,No,500-999 sqft,N,S,6,3,336,570000,43.66738314168097,-79.41179259165591
272266,W10,2,2,YES,2000-2499 sqft,Yes,We,18,1,1221,1855000,43.65749094037733,-79.39681755175182
935275,W10,1,1,No,1000-1499 sqft,N,S,29,8,643,1033000,43.66747360242,-79.41486867494744
334542,W11,1,2,YES,500-999 sqft,Yes,We,14,6,704,755000,43.64684653055267,-79.37601900361
978119,W13,2,2,YES,500-999 sqft,Yes,No,1,11,490,766000,43.64670262211701,-79.36526809542771
778373,W10,2,2,No,500-999 sqft,Yes,No,18,13,960,1089000,43.684574460440956,-79.37769012067736
959053,W13,1,1,YES,500-999 sqft,Yes,E,1,3,576,642000,43.645819709930834,-79.37195883363312
629204,W13,2,3,No,2500-2999 sqft,N,No,19,25,1771,2530000,43.64668451224725,-79.39034164349631
168927,W13,2,2,No,1000-1499 sqft,Yes,We,3,16,706,968000,43.64705385935538,-79.38694739055062
337040,W10,3,3,No,500-999 sqft,N,S,5,7,1076,956000,43.6698229849365,-79.42806107139589
523257,W11,NA,1,YES,500-999 sqft,N,We,37,32,843,833000,43.6569590026844,-79.37133682759449
882650,W10,3,3,No,500-999 sqft,Yes,E,12,18,970,794000,43.67684075342008,-79.38038547111164
290382,W13,2,1,No,1500-1999 sqft,N,E,1,8,1032,1311000,43.64605499917647,-79.37844627679003
440202,W11,1,1,No,500-999 sqft,Yes,E,11,10,616,578000,43.66373150411996,-79.37421143496175
820339,W10,0,1,No,0-499 sqft,N,We,26,5,287,419000,43.6704334674028,-79.38962012250178
158220,W10,1,1,YES,500-999 sqft,Yes,We,0,14,460,597000,43.667181512786826,-79.40229145908279
157666,W13,1,1,No,0-499 sqft,Yes,S,7,6,637,465000,43.65357148677948,-79.39370094282204
204767,W10,1,1,YES,0-499 sqft,Yes,We,43,3,602,691000,43.68521962759902,-79.38960674918049
235295,W10,2,1,No,1000-1499 sqft,Yes,S,35,3,628,1041000,43.67162556996427,-79.4097239754516
325594,W13,3,2,No,500-999 sqft,Yes,S,8,15,579,NA,43.64634282879991,-79.41317642911841
227005,W11,1,1,YES,0-499 sqft,Yes,S,25,1,412,580000,43.65401048881936,-79.35569626626476
178894,W13,2,2,No,500-999 sqft,Yes,No,2,17,695,851000,43.63820388052509,-79.4161804992132
456831,W13,3,2,No,1000-1499 sqft,Yes,We,5,3,1596,1786000,43.64630145217033,-79.40229256761077
401523,W11,1,2,YES,500-999 sqft,N,S,9,30,491,587000,43.65877827320358,-79.36947736681196
877796,W13,1,1,No,500-999 sqft,Yes,S,15,18,472,428000,43.63555773563513,-79.4148957346347
218301,W10,2,3,No,500-999 sqft,Yes,No,8,2,521,725000,43.658979345420555,-79.42178849619768
917568,W13,2,2,YES,1500-1999 sqft,N,No,1,23,2097,2482000,43.6398525034813,-79.39234222185289
354392,W10,1,1,YES,500-999 sqft,N,We,9,14,624,572000,43.68250758445638,-79.36580288477916
579281,W13,1,1,YES,500-999 sqft,Yes,S,6,2,639,749000,43.65047884563287,-79.38139373569246
938493,W13,1,2,No,500-999 sqft,Yes,No,24,2,449,596000,43.64786749435094,-79.40049336051872
210731,W10,1,1,No,0-499 sqft,N,S,7,2,422,466000,43.69143770917345,-79.38634007623767
689626,W10,1,1,YES,500-999 sqft,Yes,E,13,6,357,549000,43.65261202265775,-79.40999520012403
815545,W13,2,2,No,500-999 sqft,Yes,We,20,2,851,1130000,43.648451577160664,-79.36228617949838
106906,W10,2,2,No,500-999 sqft,Yes,S,11,4,817,786000,43.66891340307807,-79.40732138953987
928473,W10,2,2,No,4000+ sqft,N,S,24,5,3995,NA,43.67328438292957,-79.41318200960623
943161,W13,2,2,No,1000-1499 sqft,Yes,No,21,2,1345,1563000,43.63649925175721,-79.42431497328559
168313,W11,2,3,No,500-999 sqft,Yes,No,30,5,500,762000,43.669635949823615,-79.3640397033523
753639,W10,1,1,YES,1000-1499 sqft,Yes,S,40,29,564,1003000,43.65964407566167,-79.4055353430502
136165,W11,1,1,YES,500-999 sqft,N,No,14,0,861,769000,43.668208841440645,-79.37232400200398
709705,W13,1,1,No,500-999 sqft,Yes,S,31,5,NA,759000,43.64681405619993,-79.38915899963561
854764,W11,1,1,No,500-999 sqft,N,S,7,5,493,571000,43.65976688180121,-79.36540356125158
264520,W10,3,3,No,500-999 sqft,Yes,No,19,15,604,NA,43.680879868437344,-79.37998027183167
490379,W11,2,3,YES,500-999 sqft,N,S,6,4,636,917000,43.65442184555742,-79.36964891450333
338967,W10,1,2,YES,1000-1499 sqft,N,No,2,9,610,1017000,43.669235043166324,-79.40610663427705
833701,W10,0,1,No,0-499 sqft,N,S,9,9,331,NA,43.677329196015705,-79.38987472286276
783597,W10,1,1,YES,0-499 sqft,N,No,1,8,540,561000,43.67331633965054,-79.39085412202984
358221,W13,2,2,YES,2000-2499 sqft,Yes,S,2,2,2182,3254000,43.64534849801513,-79.38447567195506
550863,W13,2,2,No,1000-1499 sqft,Yes,S,8,2,1083,1261000,43.64458719093319,-79.39558278264748
621568,W11,1,2,No,1000-1499 sqft,N,S,8,17,1008,1337000,43.663623179597195,-79.38179049779275
153759,W10,2,2,YES,1000-1499 sqft,Yes,No,0,4,2610,2069000,43.6637406148331,-79.40660613690123
386397,W10,2,3,No,500-999 sqft,Yes,No,5,4,587,788000,43.669964192513994,-79.39675507504481
978982,W10,2,2,No,1000-1499 sqft,N,No,41,11,844,1289000,43.69222799697045,-79.38042703528942
566298,W13,2,1,No,500-999 sqft,Yes,No,15,7,1139,851000,43.642888175450125,-79.38320098996529
964722,W10,1,1,No,1000-1499 sqft,Yes,No,9,26,1064,846000,43.67191616113706,-79.42056122440368
175094,W13,1,1,No,0-499 sqft,Yes,E,7,2,342,394000,43.65098591720491,-79.40176412173764
268576,W10,2,2,No,1000-1499 sqft,N,No,7,4,998,1116000,43.66373705021247,-79.40919652493933
455684,W10,2,3,No,500-999 sqft,Yes,We,8,4,566,804000,43.66588375571172,-79.39213740753904
330500,W10,0,1,No,0-499 sqft,N,S,2,14,259,440000,43.66593798255696,-79.38859623988556
756567,W11,1,1,No,500-999 sqft,Yes,S,3,12,776,890000,43.662335076503375,-79.35807896697544
105689,W10,1,1,No,1000-1499 sqft,Yes,E,6,24,771,923000,43.688574206578394,-79.36244405320134
301224,W13,2,2,YES,2000-2499 sqft,Yes,No,9,4,3261,2834000,43.64531449845911,-79.39578013679461
680458,W10,NA,1,No,0-499 sqft,Yes,We,11,8,304,401000,43.65219321712547,-79.41397907449861
167923,W11,2,2,No,2000-2499 sqft,Yes,S,3,12,1467,2036000,43.666523246492766,-79.35786147778141
998071,W13,2,2,No,1000-1499 sqft,Yes,No,13,6,632,799000,43.6290404322512,-79.4134254746629
496526,W13,2,2,No,1000-1499 sqft,Yes,We,8,17,1626,2031000,43.641678281291384,-79.38190554557472
198689,W13,1,1,YES,0-499 sqft,N,No,0,6,715,710000,43.64362376389012,-79.39374946928444
207284,W10,1,1,No,500-999 sqft,N,No,8,8,597,430000,43.666739045359776,-79.41963453497102
889130,W10,2,2,YES,1500-1999 sqft,N,E,11,4,1227,2024000,43.65455524291713,-79.39654096590668
298192,W10,3,2,No,1000-1499 sqft,N,S,10,18,811,1223000,43.65780722717003,-79.40063141389457
721192,W13,2,2,No,500-999 sqft,Yes,No,11,7,643,768000,43.62776172541989,-79.42056102550544
459770,W11,1,1,No,0-499 sqft,N,We,29,16,357,508000,43.65486045939644,-79.36075115088951
923443,W13,2,2,No,1000-1499 sqft,Yes,No,17,15,1197,1518000,43.64893537819722,-79.39097986824261
812519,W10,1,1,No,500-999 sqft,N,No,7,32,591,759000,43.660697588178756,-79.41673392327733
762271,W10,2,2,YES,500-999 sqft,N,No,39,8,454,660000,43.65628275963552,-79.38375270241927
535264,W11,1,1,No,500-999 sqft,Yes,We,10,10,363,539000,43.668180780342176,-79.37498598437202
459918,W10,2,2,YES,1000-1499 sqft,Yes,We,18,2,914,1253000,43.66563934028433,-79.40539716431871
419385,W11,1,2,No,500-999 sqft,N,No,6,2,539,804000,43.6547780760811,-79.36663617880029
942266,W10,1,1,No,0-499 sqft,N,We,5,1,341,487000,43.67478533893753,-79.39184954703543
329840,W10,1,2,No,0-499 sqft,Yes,E,9,14,303,474000,43.67911429761939,-79.37588850696318
707806,W10,2,2,No,500-999 sqft,Yes,No,28,14,717,720000,43.68438300723234,-79.3785131486291
785189,W11,NA,1,YES,0-499 sqft,N,We,22,3,485,553000,43.64993467220351,-79.36492090860062
523643,W10,2,1,No,0-499 sqft,N,S,5,23,510,587000,43.67189975021366,-79.39753731802126
409206,W10,2,2,YES,1000-1499 sqft,N,S,15,13,888,984000,43.683895410593095,-79.36725791769582
725933,W10,1,1,No,0-499 sqft,Yes,S,1,4,497,614000,43.67119254192895,-79.3801064009694
689253,W10,2,2,YES,500-999 sqft,N,S,2,8,949,1299000,43.66606353292645,-79.41789355056035
639739,W11,1,1,YES,500-999 sqft,Yes,S,17,11,987,866000,43.665930951694826,-79.38116393862684
971393,W10,2,3,No,1000-1499 sqft,N,S,3,6,1284,1592000,43.662697521115554,-79.40638088762559
852894,W10,2,2,YES,500-999 sqft,N,S,5,1,569,794000,43.688664792198544,-79.38125268575848
120297,W10,0,1,No,0-499 sqft,Yes,S,22,16,456,563000,43.667015896053904,-79.41129877830507
432324,W11,2,2,No,NA,Yes,S,3,23,518,691000,43.66862320075917,-79.36857328293355
606294,W13,2,3,YES,500-999 sqft,N,S,3,11,633,599000,43.645850071487125,-79.39280765459819
891151,W10,2,2,YES,1000-1499 sqft,Yes,E,7,11,1065,1482000,43.65693452125048,-79.38155096150196
187297,W11,1,1,No,500-999 sqft,Yes,No,2,2,481,643000,43.65807636991828,-79.36912183368997
668664,W10,2,2,No,500-999 sqft,N,E,10,3,718,898000,43.66825289003918,-79.41391640390361
279772,W10,1,1,YES,500-999 sqft,N,S,3,6,522,752000,43.68053810998275,-79.38856924675376
743550,W13,2,1,No,1000-1499 sqft,Yes,We,6,37,1247,1316000,43.6460259853843,-79.38728060608909
862383,W10,3,2,No,500-999 sqft,Yes,E,41,6,516,788000,43.67355358180107,-79.38869810133977
271322,W10,2,1,YES,1000-1499 sqft,N,We,6,3,736,824000,43.670545586126465,-79.40408062416715
846895,W10,3,2,No,500-999 sqft,Yes,S,10,3,975,740000,43.68152675009046,-79.37185558159318
707366,W13,1,1,No,0-499 sqft,Yes,E,1,8,522,474000,43.641734641424826,-79.3718116594579
715877,W10,2,2,YES,500-999 sqft,N,No,1,1,506,768000,43.65369178493414,-79.40072591657834
667856,W13,1,1,No,0-499 sqft,Yes,S,8,4,277,NA,43.64498555613838,-79.39770858589469
615331,W13,1,1,No,0-499 sqft,N,E,12,1,482,611000,43.64003788684321,-79.3881481467615
635107,W11,1,1,YES,500-999 sqft,N,No,11,4,540,740000,43.66717781798846,-79.3578518422001
399407,W10,2,3,No,500-999 sqft,Yes,E,8,17,577,824000,43.6724557603599,-79.37702882769342
414084,W10,3,2,No,1000-1499 sqft,N,No,28,12,943,1252000,43.676877313415574,-79.38181233523774
611191,W11,1,1,YES,500-999 sqft,N,E,33,5,899,610000,43.65977735455293,-79.37350603737012
245032,W11,2,2,No,1000-1499 sqft,Yes,E,13,2,853,NA,43.658878080911975,-79.35708771345357
342411,W11,1,1,YES,500-999 sqft,Yes,No,13,4,621,631000,43.66765970748241,-79.37297149769662
345247,W10,1,1,No,0-499 sqft,Yes,No,9,20,383,520000,43.6651625839517,-79.40607966446048
418109,W10,1,1,YES,0-499 sqft,N,We,1,6,411,513000,43.67652794364275,-79.37048803298896
407948,W10,3,2,No,1000-1499 sqft,N,No,7,4,993,1461000,43.68481994024636,-79.36387619166432
266912,W10,1,1,YES,500-999 sqft,N,No,11,6,879,920000,43.651339010691,-79.41506431019646
225155,W11,1,1,YES,500-999 sqft,Yes,E,5,18,660,938000,43.67005196579771,-79.36318050488038
533532,W10,1,1,YES,500-999 sqft,Yes,No,2,16,437,553000,43.671306755888445,-79.42545828478188
926656,W13,2,2,No,1500-1999 sqft,Yes,No,2,3,1011,1309000,43.636441020570665,-79.42025592734339
294312,W11,1,1,YES,500-999 sqft,Yes,S,16,1,364,633000,43.65026867352604,-79.37832757609634
575049,W10,1,1,No,0-499 sqft,Yes,We,18,17,390,456000,43.68324670510839,-79.3672811592171
735277,W10,2,2,YES,4000+ sqft,N,E,2,30,5022,5688000,43.675132164849174,-79.36628121477216
551963,W10,1,1,No,500-999 sqft,N,No,30,2,905,676000,43.65782809307953,-79.39769971263003
464041,W10,1,1,No,0-499 sqft,N,We,19,4,462,677000,43.674759537488576,-79.39567353258016
922937,W10,3,2,No,2000-2499 sqft,N,S,15,10,1438,2233000,43.67883990696443,-79.38083614734218
470369,W10,1,1,YES,500-999 sqft,N,No,1,7,490,626000,43.665335208144604,-79.38977395344399
624283,W10,1,2,YES,0-499 sqft,N,S,18,10,523,649000,43.6885107351194,-79.37005469563223
257176,W10,2,2,No,1000-1499 sqft,N,No,42,11,957,1115000,43.66891204519088,-79.40408486727962
329104,W11,2,1,No,500-999 sqft,Yes,No,21,4,578,724000,43.663162570811316,-79.38294710952425
407239,W13,1,1,No,1000-1499 sqft,N,S,1,8,1157,1398000,43.64488142491231,-79.36570906489436
817652,W13,3,2,No,500-999 sqft,Yes,E,3,12,622,828000,43.634774029611904,-79.41529856661074
290839,W10,1,1,No,0-499 sqft,Yes,S,8,22,541,NA,43.65762544261668,-79.40667844442599
970051,W10,1,2,No,500-999 sqft,Yes,No,11,9,632,NA,43.660013616029474,-79.39374842224015
610035,W11,2,2,No,500-999 sqft,N,S,19,11,474,640000,43.66654829231978,-79.3663094145244
905963,W13,1,1,No,500-999 sqft,Yes,S,1,9,544,650000,43.63792602849219,-79.4242902805229
987684,W11,2,2,No,1000-1499 sqft,Yes,We,0,2,671,1160000,43.661338936339696,-79.37663694296482
393215,W11,2,1,No,1500-1999 sqft,N,No,16,14,814,1027000,43.653825588670415,-79.38031554769847
454989,W13,1,1,No,0-499 sqft,Yes,S,18,8,252,393000,43.631502344648396,-79.41031175896515
866448,W13,0,1,No,0-499 sqft,Yes,S,10,11,329,381000,43.64215652572395,-79.41414160293664
862798,W10,2,2,YES,2000-2499 sqft,Yes,S,16,2,1895,2024000,43.666045996334546,-79.4242444962169
807087,W13,2,2,No,500-999 sqft,Yes,S,24,10,479,506000,43.63076504343955,-79.41797931532753
185660,W13,1,1,No,0-499 sqft,Yes,S,7,7,421,314000,43.623321213832305,-79.39803798589857
377091,W13,1,1,YES,NA,Yes,S,12,2,819,944000,43.64143043011349,-79.41385958421165
192130,W13,1,1,No,0-499 sqft,Yes,We,13,6,368,473000,43.651223368165034,-79.40070670015184
468591,W10,1,1,YES,500-999 sqft,N,S,0,37,676,810000,43.65647752982039,-79.40121403275428
319917,W10,1,1,YES,500-999 sqft,N,S,9,21,434,553000,43.66236201876152,-79.42017103841275
724439,W11,1,1,No,500-999 sqft,Yes,S,2,3,587,641000,43.65722681267983,-79.36585454387001
434183,W13,3,2,No,1000-1499 sqft,N,No,16,6,1730,1827000,43.642230033405895,-79.42094004444235
935221,W13,2,3,YES,500-999 sqft,N,We,16,1,921,880000,43.648722887432584,-79.41191862882873
590479,W13,3,2,No,1000-1499 sqft,Yes,We,17,29,1145,1194000,43.64925065196221,-79.35451813013044
236275,W11,2,2,No,500-999 sqft,Yes,No,1,6,518,785000,43.65651361619609,-79.37397875982774
743464,W13,1,1,YES,0-499 sqft,Yes,No,25,7,301,405000,43.64732370669249,-79.41523440998635
227380,W10,1,1,YES,0-499 sqft,N,S,4,4,402,540000,43.67910700111797,-79.36714215781653
942995,W10,2,2,No,500-999 sqft,Yes,No,8,7,985,790000,43.68502537132303,-79.3633465101424
805068,W10,2,2,No,500-999 sqft,Yes,S,19,8,970,973000,43.666784821782805,-79.40864633375331
992109,W13,0,1,No,0-499 sqft,N,S,11,28,222,317000,43.6361368246216,-79.42218838808294
783813,W13,2,2,No,1500-1999 sqft,Yes,S,12,11,2019,2475000,43.63594705591508,-79.42501951508915
590362,W10,1,1,No,0-499 sqft,N,S,7,1,298,406000,43.67798080643364,-79.38850118842582
531228,W13,3,2,No,1000-1499 sqft,Yes,No,34,58,1102,1433000,43.63751344781764,-79.40652044765095
791948,W10,1,1,No,500-999 sqft,Yes,S,25,1,469,650000,43.67169140714493,-79.41939874703242
885110,W10,3,2,No,NA,Yes,We,1,9,730,871000,43.67627820879534,-79.37875973422929
731572,W13,2,2,YES,3000-3499 sqft,Yes,S,7,14,2465,2472000,43.65246265367949,-79.38461526771712
427369,W10,3,2,No,500-999 sqft,Yes,E,1,4,506,691000,43.69234650348128,-79.36654493205374
375685,W10,1,1,YES,500-999 sqft,Yes,S,17,17,924,639000,43.67086677720462,-79.40198504658323
972029,W13,1,1,No,0-499 sqft,Yes,We,16,11,396,514000,43.63119791210528,-79.41108886732809
714789,W10,0,1,No,0-499 sqft,Yes,E,7,0,278,464000,43.660799890366135,-79.39935341065625
117411,W10,1,1,No,500-999 sqft,Yes,We,46,21,540,860000,43.6567910355892,-79.42349830253046
612270,W11,1,1,YES,500-999 sqft,Yes,No,29,1,566,691000,43.65697731884393,-79.3743936656095
742045,W10,1,1,No,0-499 sqft,N,S,13,4,405,491000,43.6805903050131,-79.3827581596445
684495,W13,2,2,No,2500-2999 sqft,Yes,S,7,19,1808,2395000,43.64898731804135,-79.36674868741257
350036,W13,1,2,No,0-499 sqft,N,S,9,2,231,394000,43.638591349501226,-79.41756767208953
571848,W11,1,1,No,500-999 sqft,Yes,S,11,0,642,838000,43.66503761433986,-79.35881973052398
594423,W13,2,2,YES,1000-1499 sqft,N,No,6,11,1189,1721000,43.648559105349996,-79.3671044224675
149135,W13,2,2,No,1000-1499 sqft,N,We,5,3,1100,1322000,43.62717878859935,-79.41937447522255
426888,W10,2,2,No,500-999 sqft,N,S,NA,21,1043,1222000,43.66112933878032,-79.42340728261006
348008,W10,1,1,YES,1000-1499 sqft,Yes,No,8,4,1124,1018000,43.65775972297445,-79.40748897288275
658423,W13,2,2,No,1000-1499 sqft,N,E,51,9,1035,1646000,43.64435728137491,-79.39043455166309
669681,W10,2,2,No,500-999 sqft,N,S,2,8,1178,901000,43.663222806292026,-79.40172271786403
407431,W10,1,1,No,500-999 sqft,N,S,41,34,515,552000,43.67873951239502,-79.38777950881473
385080,W13,1,1,YES,0-499 sqft,Yes,We,2,13,389,515000,43.634278657467135,-79.39931459085727
736579,W10,2,2,No,500-999 sqft,N,S,7,1,561,887000,43.67296365681944,-79.36472691592031
213851,W13,2,2,YES,500-999 sqft,Yes,S,22,5,477,760000,43.6505080947912,-79.40858389900356
796735,W13,1,1,YES,500-999 sqft,Yes,We,0,15,507,749000,43.63513586161082,-79.39733161455358
736561,W10,1,1,No,500-999 sqft,N,We,26,0,311,519000,43.685586316473454,-79.37406952359649
513006,W11,2,2,No,500-999 sqft,Yes,No,1,9,495,821000,43.652629201738044,-79.355932781716
657599,W13,2,2,No,500-999 sqft,Yes,S,24,10,1174,1510000,43.63639117315172,-79.41430433164476
670850,W13,1,1,No,0-499 sqft,N,No,83,3,343,426000,43.63636267206113,-79.39772181344014
258760,W10,1,1,YES,500-999 sqft,N,S,2,1,507,745000,43.692146935021306,-79.36271169555422
891693,W13,1,1,No,500-999 sqft,N,S,18,18,561,756000,43.650016862466124,-79.38310197445631
950995,W13,1,1,No,0-499 sqft,N,S,0,2,225,NA,43.64380604703804,-79.3714664514405
294712,W10,1,1,YES,500-999 sqft,Yes,We,12,14,505,695000,43.65594989643576,-79.38688669384939
234680,W13,2,2,No,0-499 sqft,Yes,No,17,2,404,506000,43.6477299961135,-79.42216129469396
770019,W10,2,2,YES,500-999 sqft,Yes,No,21,17,721,841000,43.68015071261125,-79.36844370964924
301767,W10,1,1,YES,NA,Yes,S,2,0,629,774000,43.66451508622597,-79.41483444984306
712804,W11,2,2,No,1000-1499 sqft,Yes,S,3,1,722,1010000,43.66148596384669,-79.37718135644681
760158,W13,1,1,YES,500-999 sqft,Yes,We,26,1,565,818000,43.644228800663676,-79.37905726638547
914757,W13,2,3,No,500-999 sqft,Yes,E,1,1,828,962000,43.64418477039312,-79.37497947083753
125371,W13,1,1,No,0-499 sqft,Yes,S,0,4,351,510000,43.64812346495301,-79.35358247773593
710621,W10,2,2,No,500-999 sqft,Yes,E,21,19,549,614000,43.66574995162669,-79.40552760750431
601423,W11,1,1,YES,500-999 sqft,N,S,7,2,507,686000,43.66537604075954,-79.3593371612636
749104,W10,1,2,No,500-999 sqft,Yes,S,41,5,644,900000,43.66324191664246,-79.39480365663842
900619,W10,2,2,No,1000-1499 sqft,N,No,14,3,819,1053000,43.66894062735077,-79.40453739873409
958471,W13,2,2,YES,1500-1999 sqft,Yes,E,5,4,1009,1641000,43.63614525854606,-79.40672680321316
904280,W13,1,1,No,0-499 sqft,N,We,0,12,414,409000,43.626939730214644,-79.42009297112253
123612,W13,1,1,YES,0-499 sqft,Yes,S,22,7,548,521000,43.630868784838235,-79.42058363245974
688882,W10,2,2,No,1000-1499 sqft,N,We,0,2,999,1210000,43.67414873840416,-79.36334540123302
172901,W10,1,1,YES,500-999 sqft,Yes,S,12,9,985,798000,43.655366645036715,-79.41661305767069
831415,W10,2,2,YES,500-999 sqft,Yes,S,169,12,483,716000,43.65876620907744,-79.42039908460752
380625,W10,2,2,YES,5500-3999 sqft,Yes,No,1,37,1651,2851000,43.650753117412066,-79.41765224353175
799161,W10,1,1,YES,500-999 sqft,Yes,S,26,13,565,857000,43.67601999049979,-79.40182728203541
275971,W10,1,2,YES,500-999 sqft,N,S,11,25,550,841000,43.67483929089953,-79.40828383713855
858949,W13,1,1,YES,500-999 sqft,Yes,No,43,4,464,748000,43.65411837995866,-79.38957470868549
682006,W13,2,2,YES,1500-1999 sqft,N,No,21,9,1353,1403000,43.633322778229,-79.40900081607165
944427,W11,2,2,YES,1500-1999 sqft,Yes,No,0,55,1098,1350000,43.66843316253413,-79.36597924229457
857106,W10,3,2,YES,1500-1999 sqft,N,We,3,8,1003,1627000,43.68063264855015,-79.39158681551599
239293,W11,1,1,No,0-499 sqft,N,E,13,6,460,551000,43.657545757114214,-79.36361932386964
926239,W10,2,1,YES,500-999 sqft,N,S,16,12,900,847000,43.66812944971772,-79.4175299049444
210296,W11,1,1,YES,500-999 sqft,Yes,S,5,3,621,669000,43.658022294062995,-79.36299431208562
403104,W13,1,1,YES,500-999 sqft,N,S,3,0,264,452000,43.644336190322804,-79.4008498613039
326006,W13,NA,1,YES,0-499 sqft,Yes,E,14,6,359,545000,43.639001538423415,-79.40536475249833
531942,W13,2,1,YES,1000-1499 sqft,N,No,9,4,867,1171000,43.63241170297576,-79.41198566879767
290111,W13,1,1,YES,NA,Yes,No,26,6,501,754000,43.64084965815648,-79.4059223172551
937914,W10,1,1,YES,500-999 sqft,Yes,E,8,12,656,696000,43.67908276184667,-79.38921832864091
786619,W10,2,1,No,2000-2499 sqft,N,S,9,24,1482,2446000,43.65820691721195,-79.39390208316127
917029,W10,0,1,No,500-999 sqft,N,S,7,10,352,551000,43.67975563401475,-79.37587407944298
590239,W13,2,1,YES,1000-1499 sqft,Yes,No,6,37,903,1114000,43.648410501223,-79.3554194770216
711951,W13,2,2,No,0-499 sqft,Yes,No,13,23,538,657000,43.65124560592672,-79.40912370764401
102886,W10,NA,1,No,0-499 sqft,Yes,We,39,9,332,467000,43.67751120314574,-79.36899514006333
872679,W10,1,1,YES,0-499 sqft,Yes,E,4,9,377,621000,43.67243298601084,-79.39776472922078
466233,W13,1,1,No,0-499 sqft,Yes,No,0,13,252,322000,43.64488356150545,-79.39806223322681
693720,W10,1,1,No,500-999 sqft,Yes,No,25,5,786,554000,43.66373991937477,-79.39408678874263
676928,W11,2,2,YES,1500-1999 sqft,Yes,S,13,2,1050,1462000,43.65777780437646,-79.37868649743986
980214,W11,2,2,YES,1000-1499 sqft,Yes,No,32,11,1750,1418000,43.654194303221864,-79.36835798012537
492356,W13,2,2,No,500-999 sqft,N,We,11,11,655,610000,43.646225517861794,-79.37693865334106
457205,W10,2,2,No,1500-1999 sqft,Yes,No,12,19,2078,1674000,43.67468750791233,-79.38792562184756
